SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750506.696812, 0.191985, 0.036212, -9.839570, 0.001108, 0.013950, -0.008256, 228.475510, -31.905502, 30.923553
1773750506.706830, 0.095768, -0.009577, -9.796774, -0.000444, 0.017885, -0.009100, 228.597595, -31.792572, 31.464722
1773750506.716105, 0.131831, 0.037709, -9.819070, 0.000876, 0.014173, -0.009862, 228.552780, -31.858536, 30.792740
1773750506.726947, 0.147842, -0.039504, -9.804256, -0.002550, 0.004258, -0.005444, 228.458481, -31.881592, 30.996811
1773750506.736866, 0.169090, -0.023493, -9.810092, 0.002583, -0.003012, -0.004662, 228.260025, -31.523438, 31.035767
1773750506.746854, 0.159963, -0.073921, -9.812336, -0.001679, 0.009799, -0.000824, 228.317123, -31.603226, 30.858414
1773750506.756818, 0.204704, -0.082001, -9.819369, 0.003623, -0.000229, 0.007428, 228.307419, -31.656937, 31.066666
1773750506.766014, 0.215329, -0.082001, -9.810391, -0.000192, 0.011137, 0.006857, 228.468964, -31.719254, 31.044510
1773750506.776861, 0.106392, -0.100556, -9.817873, -0.000225, 0.021738, 0.003415, 228.345291, -31.567917, 31.093170
1773750506.786795, -0.001646, -0.120758, -9.807398, -0.001794, 0.005910, 0.000184, 228.459412, -31.698792, 31.306061
1773750506.796755, -0.007033, -0.077812, -9.808895, -0.001075, 0.003299, 0.009073, 228.402603, -31.754028, 30.910995
1773750506.806762, 0.038158, -0.159963, -9.802460, 0.001323, -0.004423, 0.015929, 228.365112, -31.723389, 31.012207
1773750506.816111, 0.126444, -0.023343, -9.815179, -0.001872, -0.016475, 0.010488, 228.427002, -31.982193, 30.982697
1773750506.826780, 0.178368, 0.023194, -9.805453, -0.002115, -0.012982, 0.001099, 228.501648, -31.716858, 30.819885
1773750506.836751, 0.235230, -0.027833, -9.825055, -0.001008, -0.002898, -0.004479, 228.423782, -31.674850, 31.399414
1773750506.846802, 0.259771, 0.000748, -9.819220, -0.003623, 0.008080, -0.008680, 228.315109, -31.774918, 31.195358
1773750506.856766, 0.251990, -0.010924, -9.797223, -0.000504, 0.014861, -0.010142, 228.327850, -31.795898, 31.403076
1773750506.866083, 0.195576, -0.044891, -9.821913, -0.000858, 0.017961, -0.009475, 228.253677, -31.510498, 31.241379
1773750506.876869, 0.215628, -0.027384, -9.811289, 0.001802, 0.018095, -0.003237, 228.501251, -31.606857, 31.535034
